country_code,country_name,region,sub_region,intermediate_region,indicator_code,indicator_name,year,imports_of_goods_and_services
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1960,0.0
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1961,0.0
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1962,0.0
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1963,0.0
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1964,0.0
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1965,0.0
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1966,0.0
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1967,0.0
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1968,0.0
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1969,0.0
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1970,16.5251634425266
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1971,16.2275656527685
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1972,16.123979879369
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1973,16.2917172407491
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1974,18.6515578565261
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1975,18.7315524797613
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1976,20.2286113296667
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1977,20.0547831357242
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1978,19.4766248118585
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1979,21.3263411041524
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1980,23.1529332883341
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1981,23.9655690477422
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1982,23.4369613217397
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1983,23.2040762040753
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1984,24.4327563924466
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1985,24.8904358052568
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1986,21.5829962584816
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1987,20.9341818413324
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1988,21.3627006956187
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1989,22.8374734351419
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1990,22.9485429079431
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1991,24.0694014237156
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1992,22.5944943826796
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1993,19.8703722671765
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1994,20.4900381932732
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1995,21.1246203807509
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1996,21.6214170158045
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1997,23.6789210951718
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1998,24.4953048741291
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1999,25.4893512545493
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2000,29.5149460477259
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2001,28.9988749869052
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2002,27.1421182354634
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2003,27.6466991846698
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2004,28.9712783030388
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2005,30.9999527026155
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2006,33.7897435474697
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2007,34.2470360551014
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2008,35.1588613264959
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2009,30.6735421084064
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2010,34.3793720327515
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2011,36.777324487501
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2012,36.6316714160221
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2013,35.8957269607433
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2014,35.1464405712237
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2015,35.1869136162559
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2016,34.3607698108013
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2017,35.24065551723
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2018,36.6202679583694
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2019,36.747442628887
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2020,33.824073376198
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2021,37.4990343972191
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2022,43.2836096462941
DEU,ALEMANIA,,WESTERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2023,39.3967578932279
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1960,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1961,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1962,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1963,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1964,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1965,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1966,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1967,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1968,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1969,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1970,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1971,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1972,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1973,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1974,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1975,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1976,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1977,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1978,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1979,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1980,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1981,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1982,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1983,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1984,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1985,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1986,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1987,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1988,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1989,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1990,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1991,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1992,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1993,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1994,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1995,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1996,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1997,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1998,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1999,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2000,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2001,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2002,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2003,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2004,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2005,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2006,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2007,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2008,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2009,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2010,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2011,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2012,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2013,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2014,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2015,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2016,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2017,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2018,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2019,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2020,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2021,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2022,0.0
AND,ANDORRA,,SOUTHERN EUROPE,,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),2023,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1960,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1961,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1962,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1963,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1964,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1965,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1966,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1967,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1968,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1969,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1970,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1971,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1972,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1973,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1974,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1975,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1976,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1977,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1978,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1979,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1980,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1981,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1982,0.0
AGO,ANGOLA,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),SUB-SAHARAN AFRICA,MIDDLE AFRICA,NE.IMP.GNFS.ZS,IMPORTACIONES DE BIENES Y SERVICIOS (% DEL PIB),1983,0.0
